StoryID	Title	Link	pubDate	PostNumLink	Story	NationalSociety	CountryCode	Language	Submitter	Image	Video	EmbedCode	City	Region	Latitude	Longitude
	Me ha quedado muy claro lo vulnerables que somos	http://future-rcrc.com/testimonial/me-ha-quedado-muy-claro-lo-vulnerables-que-somos/	Mon, 06 Apr 2020 12:34:16 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217925	Queridos amigos comprometidos con los demás, la experiencia de esta pandemia está siendo muy fuerte, y personalmente he pasado por unos cuantos estados de ánimo, desde el agobio angustioso de ver que estamos en una cárcel global que no tiene escapatoria, el miedo por la incertidumbre de cuales serán las consecuencias si te pilla el virus, al agradecimiento por poder y querer mirar para dentro y cuidarse una misma en todos los sentidos, y la emoción al comprobar de nuevo una sociedad humanizada y solidaria. Me sorprende no echar en absoluto de menos las tiendas, las cafeterías, los cines… Siempre he vivido el compromiso social pero es la primera vez que lo hago a través de una organización estructurada, y aunque aun mi experiencia es mínima, tengo que decir que está siendo muy buena, porque es gratificante compartir un trabajo de grupo donde todo el mundo es positivo y generoso. Es mucho más llevadero que ir sola. Por otra parte, esta pandemia se está ensañando con una generación que ha sufrido mucho y gratifica poder contribuir a darles un poco de consuelo. Esta pandemia nos ha parado en seco como sociedad y pienso que se seguirán dando situaciones similares. Me ha quedado muy claro lo vulnerables que somos, lo absurdo de querer controlarlo todo, la inutilidad de ir tras la seguridad egoísta postergando la vida propia y pasando por encima de la de los demás. Va a ser muy duro para todos aprender a vivir de otra manera. Lo que he visto por primera vez con ocasión del Covid 19, o es la primera vez que me he hecho consciente es la limitación o conculcación de derechos civiles en pro de la seguridad, y eso da miedo. Creo que es hora de estimular la solidaridad de abajo arriba, con los cercanos, con la comunidad de vecinos, con la asociación del barrio…Creo que es hora de hacernos conscientes y responsables de nuestras vidas y de la sociedad a nivel personal: con un cambio de vida en cuanto al consumo, al respeto por la naturaleza, al respeto por los demás no permitiendo ningún trabajo indigno…A ver si somos capaces!! Creo que o nos queda otra. Gracias!!!!	Spanish Red Cross	ES	Spanish	Carmen Charo						40.463667	-3.74922
	Hay que aportar para salir todos juntos de esta crisis	http://future-rcrc.com/testimonial/hay-que-aportar-para-salir-todos-juntos-de-esta-crisis/	Mon, 06 Apr 2020 12:35:55 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217926	Mi experiencia personal como voluntaria es que desde casa tengo la suerte de poder aportar mi granito de arena fortaleciendo y tranquilizando a otras personas que necesitan ayuda durante esta situación tan extrema, así como dar apoyo a mi equipo ahora más que nunca en este arduo trabajo. "Hay que aportar para salir todos juntos de esta crisis" besos mil compis, los echo de menos	Spanish Red Cross	ES	Spanish	Luz Marina Rosales Amador						40.463667	-3.74922
	Se llama fuerza interna, se llama magia, se llama espíritu, se llama AMOR	http://future-rcrc.com/testimonial/se-llama-fuerza-interna-se-llama-magia-se-llama-espiritu-se-llama-amor/	Mon, 06 Apr 2020 12:39:04 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217927	<strong>¿Cuál ha sido tu experiencia de voluntariado en Covid-19? Cuéntanos tu historia</strong> Al principio me desesperaba porque mandaba correos y llamaba a unos y otros y nadie me activaba, el saber que puedo ayudar y no poder hacerlo no me gustaba, pero la magia surgió y gracias a nohelia e Isabel empecé de una manera mágica, con unos compañeros muy especiales, con las que hice equipo muy rápido. Días después de dar todo encontré situaciones de política y poder entre los que nos dirigen, eso hizo que quisiera irme a mi casa y que cuando se aclarasen que me llamará porque mi tiempo tiene un valor y no estoy aquí para perderlo o ver tonterías de poder. Mi tecnico me pidió paciencia u que no la dejara, con lo cual por lealtad y deseo de ayudar me quede y hasta ahora trabajando a tope con las personas que me llenan y viviendo experiencias preciosas, sintiendo como personas de varias escalas sociales, se emocionan cuando nos ven llegar, entre llorosos y felices (personas que empiezan a pasar hambre, personas que nunca necesitaron pedir alimentos pufff imagínense...) <strong>¿Cómo ha cambiado el brote de coronavirus tu vida diaria?</strong> Para mi es muy sencillo. Me considero una persona muy estable y me adapto a todo lo que surge viendo las cosas buenas de cada situación. Así que disfrutando mi sofá con mucho amor 💓 <strong>¿Qué has aprendido del brote de coronavirus?</strong> Más que aprender, me hace recordar: Somos frágiles Necesitamos estar unidos No somos más que nadie por tener materia o formación Luchar por los demás hace una cadena humana que nos une y por desgracia esta locura nos está uniendo <strong>En el contexto de Coronavirus, ¿qué has hecho que te enorgullece?</strong> Quedarme en casa fielmente Ser paciente Aconsejar por varios medios y a todos los míos casi dos semanas antes de que el gobierno actuara de que hicieran una cuarentena voluntaria, creo que ayude a muchas personas <strong>Como persona voluntaria, ¿cuál es el principal desafío durante este brote de Covid-19?</strong> Salvar vidas Y mientras conecto con personas que además se derrumban poder dar parte de mi fuerza interna, que se sientan protegidos desde un emblema que cuando aparece da tranquilos <strong>¿Qué has visto por primera vez debido a Covid-19?</strong> Estoy acostumbrado a vivir situaciones complicadas, pero creo que por primera vez vi a un pueblo mirando en una misma dirección y eso me emociona <strong>¿Cómo crees que el ánimo y la esperanza pueden aumentar a través de nuestra respuesta al coronavirus?</strong> No siendo fríos Cuando estamos con personas más débiles dando nuestra potencia, a veces solo una mirada da fuerza a un ejército Así que cuando vamos a ver a nuestro pueblo y da dar comida, también debemos dar un algo que no es material, se llama fuerza interna, se llama magia, se llama espíritu, se llama AMOR	Spanish Red Cross	ES	Spanish	Fernándo Muñoz Manzano						40.463667	-3.74922
	La unión de todos por un mismo objetivo derrotar a este virus	http://future-rcrc.com/testimonial/la-union-de-todos-por-un-mismo-objetivo-derrotar-a-este-virus/	Mon, 06 Apr 2020 12:42:09 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217928	<strong>¿Cuál ha sido tu experiencia de voluntariado en Covid-19? Cuéntanos tu historia</strong> Después de un tiempo inactivo me ha servido para reincorporarme como voluntario y ponerme a disposición de los más necesitados, he vuelto a ser ese voluntario formado y sintiéndose útil. <strong>¿Cómo ha cambiado el brote de coronavirus tu vida diaria?</strong> Ahora nos ha venido la preocupación diaria del posible contagio de mujer, pues trabaja en una Farmacia y debemos estar preparados para esta nueva situación. Además, conforme a las noticias de desempleo que nos están llegando aumenta nuestra preocupación de como la sociedad podemos hacer frente a todas las consecuencias tanto sanitarias como sociales está trayendo este virus. <strong>¿Qué has aprendido del brote de coronavirus?</strong> Lo subestimada que estaba nuestra Sanidad, una de las mejores del mundo. Han demostrado, junto a las fuerzas y cuerpos de seguridad del Estado el gran equipo que forman, como medícos, enfermeros, todo tipo de sanitarios, policías, militares… ponen en riesgo sus vidas por toda la población española. <strong>¿En el contexto de Coronavirus, ¿qué has hecho que te enorgullece?</strong> Pues aparte de enseñarle a mi pequeña de 6 años el por que no podemos salir de casa , el poder asegurar que con mi trabajo y el de tod@s las personas que se han ofrecido a coser se pueda repartir batas,mascarillas,gorros, en el hospital Rafael Mendez menos sanitarios se podrán contagiar de Covid-19. <strong>¿Como persona voluntaria, ¿cuál es el principal desafío durante este brote de Covid-19?</strong> Esta claro, no contagiarme para poder ayudar a los demás tanto en Lorca como donde me necesiten <strong>¿Qué has visto por primera vez debido a Covid-19?</strong> La unión de todos por un mismo objetivo derrotar a este virus. <strong>¿Cómo crees que el ánimo y la esperanza pueden aumentar a través de nuestra respuesta al coronavirus?</strong> Haciéndonos más visibles, me refiero al personal voluntario aunque no cobremos algunos son unos tremendos profesionales, por que cuando haces lo que te gusta y donde te gusta no lo ves como un trabajo y das el 200%.	Spanish Red Cross	ES	Spanish	Iván Segado Pérez						40.463667	-3.74922
	El objetivo no debe ser otro que el de vencer a este maldito virus	http://future-rcrc.com/testimonial/el-objetivo-no-debe-ser-otro-que-el-de-vencer-a-este-maldito-virus/	Mon, 06 Apr 2020 12:45:34 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217929	Muy buenas, Pues decidí ofrecerme voluntario, para intentar aportar en la lucha contra este desconocido enemigo, el cual ha transformado nuestra vida cotidiana,  en un dramático escenario. Sin embargo, es en este tipo de circunstancias,  cuando tenemos la oportunidad de mostrarnos cómo personas y de aprender a dar valor a las cosas que verdaderamente lo tienen. El objetivo no debe ser otro que el de vencer a este maldito virus, y a buen seguro, que en breve, con la fuerza y la unión de todos lo conseguiremos,  ánimo!!	Spanish Red Cross	ES	Spanish	Joseba Abezia Marinda 						40.463667	-3.74922
	he visto la unión y solidaridad de mucha personas	http://future-rcrc.com/testimonial/he-visto-la-union-y-solidaridad-de-mucha-personas/	Mon, 06 Apr 2020 12:48:46 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217930	Hola muy buenas!!! Mi nombre es laurenth y es mi primera vez haciendo esta labor como voluntaria en la cruz roja.. De momento mi experiencia con el covid-19 ha sido un poco de todo, mi vida y rutina cambiaron de repente y drasticamente, ha sido triste, frustrante y de mucha incertidumbre pero a pesar de todo esos sentimientos para mi, es un bonito aprendizaje ya que me doy cuenta de lo importante que somos los unos para los otros, que todos necesitamos de los demás, que en esta situación que vivimos no importa ni razas, ideologias ni religiónes y lo que realmente importa es la humanidad, empatía y solidaridad para con los demás y ami personalmente me enorgullese poder aportar un grano de arena en estos momentos tan dificiles que estamos afrontando, por eso,  mi principal desafio es asumir cualquier riesgo para poder y lograr transmitir esa luz de esperanza a esas personas tan vulnerables en este momento, que muchas veces las tenemos en el olvido y poco valoradas, aunque a pesar de eso, la verdad que por primera ves aqui, he visto la unión y solidaridad de mucha personas y  además la cooperación y conciencia con esos colectivos que se desviven y se exponen en su dia a dia trabajando con voluntad  y dedicación. Solo puedo añadir que mientras sigan existiendo instituciones humanitarias como.la cruz roja con tanto corazón, optimismo y humanidad, seguiran aumentando el animo la ilusión y esperanza de las personas.. Un abrazo y me siento encantada de colaborar con vosotros.	Spanish Red Cross	ES	Spanish	Laurenth Gisel Garcia Alzate						40.463667	-3.74922
	Y me di cuenta de lo  necesario que es el apoyo de Cruz Roja	http://future-rcrc.com/testimonial/y-me-di-cuenta-de-lo-necesario-que-es-el-apoyo-de-cruz-roja/	Mon, 06 Apr 2020 12:50:51 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217931	Hola compañero de cruz roja, buenas tardes, me animaré a contaros mi historia en estos días como voluntaria en el COVID-19,: Tras un tiempo como voluntaria, antes había sido con niños en cáritas, una gran experiencia, y desde entonces hasta ahora en cruz roja no había tomado mi actividad como voluntaria,  me apunte a cruz roja, pues me gusta su labor, cuando me avisasteis para que me apuntaría a la labor especial del covid-19, seleccioné la opción telefónica, me gusta comunicarme y por mi trabajo comercial, ahora en esta pandemia, teletrabajo, lo cierto es que me gusta hablar con la gente y poder ayudarle a traves de una conversación telefónica, y más en estos momentos de confinamiento en que las personas más vulnerables necesitan expresar sus inquietudes y miedos..., en mi trabajo diario, cuando llamo a clientes, en ocasiones, lo que a veces ocurre es que la conversación pasa de ser comercial, a personal, la gente es receptiva a la llamada comercial, que acaba siendo una conversación de dos personas que necesitan una relación social y comunicarse con otras personas, especialmente las personas que viven solas, o aún acompañadas que se sienten en soledad,en fin estas personas aún estando pasando un momento angustioso, por la situacion del Covid-19, aún sintiendose o estando solas en su hogar, al menos tienen recursos para su vida diaria, las necesidades básicas cubiertas, el primer sábado en el voluntariado de Covid-19 de Cruz Roja, hablé con personas en riesgo, vulnerables, por su situción socioecónomica y su estado de salud, debido a su edad, y recibes el mensaje de la injusticia, e intentas darles ánimos, me sorprendió la llamada en la que me contestó un chico que estaba como en shock, pues me contó que su madre y él estaban en cuarentena desde antes del decreto, al comienzo de la pandemia, por haber tenido contacto con personas enfermas, y que su hermano estaba ingresado, y que su cuñada también estaba igual que ellos, y que ya no les podía ayudar a su madre ya mayor y enferma y a él, y que no sabía que hacer pues necesitaban alimentos y medicina, asi que les proporcioné el teléfono donde les brindarían la asistencia que les haria falta, y él me contestó; ah claro, y me dió las gracias, el chico estaba desesperado porque veia que se estaban quedando sin viveres y medicina, pero no reaccionó a pedir ayuda, y al acabar la conversación, respiré ondo, y me di cuenta de lo  necesario que es el apoyo de Cruz Roja, en momentos como los que vivimos, en los que las personas más vulnerables a veces no reaccionan ante el miedo imagino, que les paralizó...en fin, tampoco quiero desanimaros con otras llamadas que entraron, lo cierto es que después del fin de semana de voluntariado, me di cuenata de lo afortunados que somos una fran cantidad de personas, que aún confinados, trabajamos, tenemos necesidades básicas cubiertas, salud y la compañia de los nuestros, en casa y a traves del teléffono, asi que preguntais desde esta propuesta de que contemos entre otras cosas, que qué hemos aprendido, una de las cosas, que a pesar de lo duro del confinamiento, aún lo seguimos teniendo todo aquellos que contamos con medios ecónomicos para ir tirando y una familia y amigos en quien apoyarnos aunque sea en la distancia, y la salud para poder seguir luchando con los nuestros, y con el resto de convecinos, también aprecié que hay gente que nunca cambia, pese a que vivamos una situación de máxima sensibilidad hacia los demás, y que aún asi, debemos de seguir e intentar hacerles ver otra visión de las cosas, que por intentarlo que no sea..., mi principal desafio es mantener el ánimo para que los demás no decaigan, y saber respirar ondo unos minutos si hace falta, para seguir con la tarea diaria... cada una la que nos toque... e igualmente como voluntaría, saber oir a la persona que llamo y ayudar en la medida de lo posible a las más vulnerables y necesitadas, y hacerles mantener la fe de que pronto recibirán ayuda, o el momento de que esto acabe, poder transmitirle entusiasmo en la medida de lo posible a cada persona...lo que he visto por primera vez como voluntaria ha sido la desesperación de una forma... no sé como expresarlo... digamos que la desesperación abstracta... porque es difícil a veces saber el punto de necesidad de afecto, compañia, alimentos, confort básico en estos días de frio..., unido a la desesperación del confinamiento... ese es un gran desafio, hacerles sentir a las personas con la que me comunico que esto y su situación cambiará... a mejor, asi que creo que la esperanza, la fe, la pasión en estos momentos no debe de faltarnos, pues a veces una llamada corta de un minuto por el voluntariado de Cruz Roja, es todo un mundo para las personas desprotegidas... os animo pues a todos los que compartis experiencias en los diferentes departamentos del voluntariado en cualquier lugar o aquí en Cruz Roja, a seguir hacia delante con los momentos que podais dedicar, pues no hay nada mejor para un voluntario, que sentir que su pequeña aportación sirvió de gran ayuda, eso debe ser un gran motivo de orgullo para todos, las personas a las que ayudamos seguro que así lo pensarán. Ánimo y a seguir con entusiasmo. cada labor que realizamos es necesaria para algunos. Fuerza y un gran abrazo para todos, Mariana.	Spanish Red Cross	ES	Spanish	Mariana Alvarez Diaz						40.463667	-3.74922
	Lo que más me enorgullece es ver como todas las personas se han volcado con la situación	http://future-rcrc.com/testimonial/lo-que-mas-me-enorgullece-es-ver-como-todas-las-personas-se-han-volcado-con-la-situacion/	Mon, 06 Apr 2020 12:53:37 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217932	<strong>¿Cuál ha sido tu experiencia de voluntariado en Covid-19? </strong> Mi experiencia frente a esta emergencia es muy positiva todavía quedan muchos días de trabajo pero todo se esta haciendo todo lo bien que sabemos y seguiremos haciéndolo así. <strong>¿Cómo ha cambiado el brote de coronavirus tu vida diaria?</strong> Bueno, la vida a cambiado para todo el mundo  tenemos que afrontar la situación de la mejor manera posible sigues llevando una rutina que es lo mejor para el confinamiento hacer deporte una dieta equilibrada, y dedicar tiempo a lo que antes no hacías creo que es el momento de reflexionar sobre toda nuestra vida, desde Cruz Roja todo nuestro personal voluntario está trabajando día y noche práctica para llegar a todos los ciudadanos que nos necesiten allí estaremos. <strong>¿Qué has aprendido del brote de coronavirus?</strong> Lo que más he aprendió durante el pandemia que estamos viviendo es la aptitud de la gente como lo está llevando de bien, tenemos que animarlos mucho que lo están haciendo genial y de esta vamos a salir todos juntos. <strong>En el contexto de Coronavirus, ¿qué has hecho que te enorgullece?</strong> Lo que más me enorgullece es ver  como todas las personas se han volcado con la situación, cada persona está poniendo su granito de arena para salir de esta situación los aplausos esa cadena que se pensaba que no iba a llegar a nada y ahora todo el mundo a las 20:00 sale a aplaudir a los servicios que están trabajando, creo que el mayor mérito es el de ellos y hay que agradecerle mucho su comportamiento ejemplar. <strong>¿Como persona voluntaria, ¿cuál es el principal desafío durante este brote de Covid-19?</strong> El principal objetivo es seguir con nuestra actividad y poder llegar a nuestros ciudadanos ese es nuestro desafío y poder lograrlo está en mano de todos. <strong>¿Qué has visto por primera vez debido a Covid-19?</strong> He visto lágrimas miedo, desconocimiento y soledad, y allí es donde estamos nosotros apoyando a todos los niveles que podemos y haciendo un esfuerzo máximo a esas personas que más nos necesitan también que son nuestros ciudadanos y disponen de nuestro teléfono para hablar de cualquier cosa no queremos que nadie por el confinamiento se sienta solo triste desolado para eso estamos nosotros para darles un apoyo total íntegro y personalizado a nivel del usuario. <strong>¿Cómo crees que el ánimo y la esperanza pueden aumentar a través de nuestra respuesta al coronavirus?</strong> Tenemos que mandarle el mensaje a la ciudadanía de que todo está bien que todo está pensado que lo están haciendo muy bien animarlos a seguir así con cualquier tipo de cosas desde vídeos o otras actividades que resulten interesantes.	Spanish Red Cross	ES	Spanish	Marta Álcaraz Pérez						40.463667	-3.74922
	Del brote del coronavirus he aprendido la vulnerabilidad  de nuestra vida	http://future-rcrc.com/testimonial/del-brote-del-coronavirus-he-aprendido-la-vulnerabilidad-de-nuestra-vida/	Mon, 06 Apr 2020 12:55:16 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217933	Escuchando las noticias sobre coronavirus, comienzo a recordar mi trabajo hace años en  una ONG, y a reflexionar sobre las noticias  que nos llegan constantemente desde el ámbito sanitario.... y siento que no se escucha la crisis social que acompaña a esta crisis sanitaria. Por ello  decido averiguar  qué posibilidades hay para poder colaborar y me comentan que el voluntariado  se está gestionando desde Cruz Roja. Consigo contactar con Cruz Roja y después de hablar con ellos e intercambiar información me dan la oportunidad  de comenzar mi voluntariado en el albergue Pio Baroja el 20 de marzo. El coronavirus me a afectado en las relaciones familiares y sociales, ya que desde antes de que se definieran las medidas de aislamiento ya las comencé a tomar en relación a mis padres: antes iba a diario a comer con ellos y no he vuelto a estar con ellos desde el 12 de Marzo. Las relaciones de amistad ahora son on-line...Respecto al trabajo apenas llevo una semana de teletrabajo...mejor dicho en adaptación del teletrabajo. Lo que si he eliminado de mis rutinas diarias , es el deporte...:(...y he aumentado las visitas a la nevera... Del brote del coronavirus he aprendido la vulnerabilidad  de nuestra vida.....y el juego de  domino de nuestro sistema de vida a nivel global. Y sobre todo el trabajo que realiza Cruz Roja...Me ha ayudado a conocer más de cerca esta ONG. Lo que más me enorgullece  de todo este tiempo es formar parte del equipo de voluntariado  de Cruz Roja  en el albergue y especialmente el cambio que noto día a día en la organización y funcionamiento del servicio desde su comienzo en Pio Baroja.....El trabajo del responsable, técnicos, voluntarios y usuarios hacen que cada día tenga sentido el acudir al albergue para poder ayudar en diferentes funciones....un trabajo en equipo realmente motivador y con muy buen feeling. Sin lugar a duda el equipo humano es impresionante y la dedicación  que se ve así como el cariño que se siente por parte de los más veteranos... Respecto al ánimo y la esperanza, yo creo que ayuda mucho el dar a conocer los diferentes servicios  y proyectos en los que se están trabajando desde Cruz Roja y la posibilidad de poder colaborar a las personas interesadas....Y por supuesto  las personas que les esta tocando vivir en el albergue sienten que también  se les tiene en cuenta en esta crisis como a otros colectivos...y eso también les da esperanza... Espero poder continuar de voluntaria después de esta crisis...	Spanish Red Cross	ES	Spanish	Miren Edurne Cardenal Garcia						40.463667	-3.74922
	En muchas conversaciones se palpa en el fondo un problema de soledad	http://future-rcrc.com/testimonial/en-muchas-conversaciones-se-palpa-en-el-fondo-un-problema-de-soledad/	Mon, 06 Apr 2020 12:57:27 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=217934	Me apunté como voluntaria, contaron conmigo y he atendido llamadas en el centro de coordinación de Cruz Roja ubicado en Vitoria  hasta el momento durante tres únicos días. Allí he podido comprobar la diferente casuística de la gente que necesita ayuda. La centralita del programa, -destinado en principio a la proporción de alimentos y medicinas a mayores de 70 años sin red de apoyo-, se ve desbordada por las peticiones de personas sin recursos, mayoritariamente inmigrantes y de raza gitana, que por culpa del COVID 19 han perdido sus trabajos o no pueden salir a la calle a buscar empleo. Según refieren, los solicitantes son adultos jóvenes o de mediana edad con niños a su cargo y sin ingresos, que han sido atendidos en alguna ocasión por Cruz Roja y en el pasado, aunque sólo a veces, han estado cobrado la RGI. Demandan insistentemente comida, pañales o incluso empleo y se sienten atrapados ante el desbordamiento actual de los servicios sociales de base, que extienden sus citas en el tiempo, y la red  institucional de emergencia social, que no da abasto. Coordinar la atención y precisar la respuesta al demandante es en mi opinión uno de los mayores retos actuales del voluntariado. Este no sólo debe hacer frente al reparto racional de los recursos, siempre escasos y más ante la crisis del COVID 19, sino contribuir a implementar la confianza en el sistema impidiendo que los solicitantes entren en un bucle de llamadas a los distintos servicios. Y todo ello, al mismo tiempo que trata de detectar las necesidades reales y evitar la picaresca. En cuanto a las personas mayores la problemática es igualmente dispar. A la necesidad de recibir comida y medicinas por no poder salir de casa se une en estos momentos la carencia de los servicios de asistentas  y empleadas de hogar. En muchos casos, y aun pudiendo acudir a las distintas casas, dejan de trabajar por distintos motivos: grupos de riesgo, miedo al contagio, cuidado de niños pequeños… En muchas conversaciones se palpa en el fondo un problema de soledad por lo que la llamada de la Cruz Roja siempre es bien recibida. Hay mayores que no tienen familia y otros que la tienen lejos y se sienten aislados, más si cabe en esta situación en que su movilidad ha sido totalmente restringida y el  miedo se extiende. Por mi trabajo anterior no me he visto sorprendida  por ninguna de estas realidades aunque sí me he dado cuenta de que ante una crisis como la actual la lista de necesidades puede ser interminable y  descender hasta detalles en principio tan nimios como el traslado de una pilas de audífono al hospital para una persona sorda allí ingresada o la desconexión de una vía a un minusválido tras la atención dispensada por hospitalización a domicilio. Socorrer a un camarero de Leioa en Dubai a quien van a desahuciar y no puede regresar a España da idea de hasta qué punto está extendida la imagen de la Cruz Roja como organismo de último recurso. Organizar al voluntariado y seleccionar a los voluntarios más adecuados  me parece otro de los retos actuales ante la avalancha de solicitudes. Hay personas, sobre todo jóvenes, ansiosos de colaborar a los que inscribirse a través de una página web y no recibir respuesta les desilusiona. Por otro lado, al teléfono se tiene la impresión de que hay perfiles más aprovechables que otros (ertzainas, ATS, auxiliares…) que a lo mejor podrían ser identificados de forma preferente. El COVID 19 ha cambiado mi percepción de la realidad. De repente los humanos del Primer Mundo nos hemos convertido en seres vulnerables por la pandemia, que vemos cómo muere gente a nuestro alrededor y las libertades de las que gozábamos quedan de momento suspendidas. Habrá un antes y un después, eso es evidente, porque a la crisis sanitaria seguirá una económica mayor que la de 2008. Al no estar ya trabajando, las limitaciones impuestas por el COVID 19 se centran en mi caso en el reagrupamiento familiar, la formación y el ocio.  El estar en casa  y no salir no ha supuesto ningún esfuerzo por mi parte. Al contrario, ha representado una oportunidad para destinar tiempo a un sinfín de actividades, incluida la del voluntariado, que siempre he ido relegando por una razón u otra. Dado que en mi ámbito de amistades hay gente contagiada por el coronavirus o que ha perdido algún familiar he intentado transmitirles ánimo y confianza poniéndome en contacto con ellos a menudo, interesándome por su situación y tratando de  aportar algún consuelo, o cuando menos escuchando. También atendí la solicitud de cartas de apoyo anónimas a los ingresados enviada desde una médico perteneciente, creo, al equipo del Hospital de la Princesa de Madrid. Poco  más he hecho, la verdad, salvo reanudar el contacto con familiares y amigos a los que no suelo ver por vivir en otras ciudades y extremar la higiene en mi domicilio al convivir con un sanitario, No soy una experta en Trabajo Social y no sé cómo infundir ánimo y esperanza a los desanimados y desesperanzados, sabiendo también que uno no puede involucrarse en exceso y perder la perspectiva y que su aportación siempre será un granito de arena en la inmensidad de las necesidades que atiende el tercer sector. En mi opinión la atención, el escuchar, puede ser útil, y sobre todo  el transmitir la sensación de que las personas te importan  y de verdad quieres ayudarle a resolver   problemas o gestiones. Hay que tener en cuenta que asuntos en principio sencillos se pueden convertir en un mundo para personas mayores. Poniéndome en su lugar considero que lo peor es que se vean tratados como los clientes o usuarios que se pelean con cintas automáticas grabadas de distintas multinacionales, a quienes derivan de un sitio a otro, tratando de evitar “el marrón”.	Spanish Red Cross	ES	Spanish	Montse Ramirez Comida						40.463667	-3.74922
